time_seconds,PM3,PM4,PM5,PM6,PM7,PM8,CC8,CC9,CC10,PA1,SA1,CR1
1.130000000e+00,9.003463815e-06,1.731221973e-05,4.318741725e-06,1.045668612e-05,-2.067132442e-06,5.633560175e-06,1.393704241e-05,1.434477760e-05,-4.282030588e-06,2.656226639e-06,-2.133032422e-06,4.199164468e-06
1.140000000e+00,5.050596938e-06,4.935015755e-06,-3.479572823e-06,1.041088573e-05,7.730357448e-06,-1.921283641e-06,4.201766793e-06,-4.169926323e-06,1.112559232e-05,1.529221616e-05,-7.696262266e-06,1.615514991e-05
1.150000000e+00,7.426514632e-06,-1.802740850e-06,1.040732094e-05,5.916889393e-07,6.994978381e-06,2.804451403e-06,-7.819789266e-06,3.762368788e-06,1.039711491e-05,7.156648402e-06,3.048444059e-06,6.683049964e-06
1.160000000e+00,-1.033045301e-06,-1.911964216e-06,-7.172131101e-07,8.205664386e-06,-9.194843915e-06,9.802714265e-06,1.095557457e-06,-3.354892086e-06,2.601188747e-06,5.282805723e-06,3.884300410e-07,9.818379381e-06
1.170000000e+00,5.140469401e-06,-5.404110505e-06,-2.174915726e-06,7.013641311e-06,-5.408638418e-06,-4.308542825e-06,-9.552568552e-07,-2.807902071e-06,2.017903719e-06,-1.571284039e-06,-1.012451363e-05,-8.477224923e-06
1.180000000e+00,-3.205036348e-06,-1.770592931e-05,-1.370690239e-05,-9.089663175e-06,5.612307797e-06,1.392621188e-06,-3.576325436e-06,-7.192150588e-06,-1.181345047e-05,1.509360188e-06,-1.406985197e-05,-5.944986005e-06
1.190000000e+00,-9.583737158e-06,-1.109923061e-05,-6.565277356e-06,9.874879013e-06,-3.764723177e-06,-8.628865594e-06,4.017200922e-06,-5.272248382e-06,3.323008325e-06,6.316662511e-07,-5.227882184e-06,-1.904473975e-07
1.200000000e+00,-1.583625062e-05,-1.520406830e-07,-4.440499387e-06,-7.790570500e-06,-4.139995729e-06,-1.604826224e-05,-1.024127239e-05,-6.032335319e-06,-4.072881333e-07,-8.023154713e-06,-3.417695373e-06,-7.587764858e-06
1.210000000e+00,-3.611034787e-06,-1.634361634e-06,-1.272080090e-05,-2.897401654e-06,1.145455789e-05,-1.053298991e-05,-1.412600743e-05,-5.912661448e-06,-9.316135444e-06,5.855882518e-06,-5.373195430e-06,-6.755886303e-06
1.220000000e+00,3.308063937e-06,5.770150002e-06,-7.088966583e-06,5.409223052e-06,-5.051433639e-06,-2.576474111e-06,-1.526309082e-06,-1.462555674e-05,-3.772257193e-07,-5.278057628e-06,-6.299813980e-06,3.423916398e-06
1.230000000e+00,-1.533778155e-05,-9.757502556e-06,1.960947060e-05,9.055863073e-07,-5.513353362e-06,8.936291089e-06,9.082922914e-06,2.170833877e-06,-8.246530577e-06,-4.916151123e-06,6.100407227e-07,1.874964756e-05
1.240000000e+00,-8.256214325e-06,9.489592575e-06,-7.317139740e-06,6.181554051e-06,2.008617309e-06,1.103162987e-05,1.285359759e-05,1.637550987e-07,1.762095767e-06,-5.159323318e-06,8.520912983e-06,-2.679230171e-06
1.250000000e+00,1.924045284e-06,1.487864586e-05,-6.378295047e-06,-2.269185093e-06,-2.941578210e-06,3.829599042e-06,4.158666044e-06,2.830742701e-06,3.323265700e-06,8.791244931e-06,2.031020486e-05,-1.071447836e-05
1.260000000e+00,5.456112558e-06,-3.531945304e-06,8.492940744e-06,9.585440994e-06,5.958448853e-06,-3.158511525e-08,-4.674303537e-06,8.109438119e-06,3.686203657e-06,4.418010444e-06,4.171081827e-06,1.066003359e-06
1.270000000e+00,9.847765269e-06,-2.821168826e-06,-5.496652927e-07,9.971784968e-07,-1.096358366e-05,2.031332525e-06,6.406996240e-06,-3.665983634e-06,6.328726207e-06,-6.257159679e-06,-1.337720075e-05,-5.498995117e-06
1.280000000e+00,-5.189113014e-06,-2.786075890e-06,3.458234307e-06,-1.282408402e-06,-4.677146948e-06,-5.385438959e-06,-1.828258859e-05,-5.931940456e-06,-1.168268775e-06,-1.856861763e-05,9.339602769e-07,1.068736742e-05
1.290000000e+00,-8.703777170e-06,-7.750524183e-06,-1.182051991e-05,-1.613827597e-05,-6.257628044e-06,-9.856232185e-06,-2.395950380e-06,-9.081380148e-06,-5.248450764e-06,-7.204661818e-06,-6.470559421e-06,-4.403528069e-08
1.300000000e+00,-1.017081681e-06,-8.125182842e-06,-1.016043135e-06,-3.193283468e-06,-2.684687530e-07,-7.391351923e-06,7.494704281e-07,2.914345287e-07,-2.643910311e-06,-2.124379326e-06,-5.208888434e-06,-5.002015290e-06
1.310000000e+00,-4.854546279e-07,-1.658292335e-06,-5.500802878e-06,-6.711172288e-06,-1.684955039e-05,3.321745520e-06,1.004986743e-06,1.052949096e-06,-4.810573337e-06,-8.057390761e-06,-2.868324923e-06,-8.491391598e-06
1.320000000e+00,2.171787240e-06,-6.085403798e-06,-8.764544307e-06,-1.306627102e-05,3.260727206e-06,1.895248211e-06,-9.800735623e-07,-1.958339252e-05,-4.640531012e-06,3.723619528e-06,-1.052650766e-05,-1.058334125e-06
1.330000000e+00,-1.689690532e-05,-9.475946396e-06,-4.146916134e-06,-3.972486673e-06,-8.461123483e-06,-1.184389404e-05,-1.066398713e-05,-9.226289154e-09,9.999015668e-06,-6.605872718e-06,-6.025433234e-06,-7.134743571e-06
1.340000000e+00,3.567489388e-06,1.659948799e-05,1.809559465e-06,3.552321184e-07,6.397014124e-06,1.941530754e-06,5.870381154e-06,-1.676740643e-06,1.516600880e-06,1.543089812e-07,1.053689200e-06,1.519880415e-05
1.350000000e+00,1.023080219e-05,2.588904619e-06,3.930129370e-06,-7.001979085e-06,7.381822259e-06,7.674515804e-07,9.937760085e-06,1.577561255e-05,-3.790082725e-07,-2.835652373e-06,-8.551299780e-08,6.773313270e-06
1.360000000e+00,-9.929885397e-06,2.203451879e-06,7.254346123e-06,1.168930687e-05,7.028423536e-06,7.495363949e-07,6.931287135e-06,6.050651746e-06,-1.691790213e-06,-5.073747061e-06,-8.042476692e-06,2.163377610e-06
1.370000000e+00,9.675335475e-06,2.955105244e-06,-3.543130741e-06,1.403041485e-06,1.265600480e-05,9.759616866e-06,1.773268111e-05,1.330196675e-05,1.246537502e-05,4.377517603e-06,1.096917528e-05,7.271160229e-06
1.380000000e+00,5.571065425e-06,-1.778187978e-06,7.925203014e-06,-4.059083519e-06,1.568262959e-05,-1.932145433e-06,1.217869135e-05,-1.138533240e-05,6.882033147e-08,1.651750401e-05,8.344689819e-06,8.591601244e-06
1.390000000e+00,1.286786566e-05,3.928618385e-06,2.266529115e-06,4.572035043e-06,-5.828489742e-06,1.006290233e-05,-4.592010750e-06,-9.583483869e-06,1.657931244e-06,-1.496799649e-05,-6.339551119e-06,1.048801737e-06
1.400000000e+00,-8.310556245e-06,-1.051347411e-05,2.144596036e-06,1.913933209e-06,-3.341827108e-06,-1.205194206e-06,2.659169587e-06,3.660753134e-06,-5.339300763e-07,-2.805705401e-06,-9.133506149e-06,1.749525850e-06
1.410000000e+00,-6.706506779e-06,3.925253448e-06,8.145105922e-06,7.483574792e-06,-2.871106539e-06,-1.274847556e-06,7.082569771e-06,-8.090503922e-06,-1.828971644e-06,-7.112630774e-06,4.861914873e-06,-8.952274603e-07
1.420000000e+00,5.371589417e-06,1.022472394e-05,-5.651107981e-06,-5.063229515e-06,-5.861708264e-06,-9.210935358e-06,-1.398211191e-06,-5.200927171e-06,7.669982905e-07,-7.827487050e-06,2.397700075e-06,8.962411502e-06
1.430000000e+00,-1.196458578e-06,-1.247414525e-05,-7.668126282e-06,-7.585803375e-08,3.508285242e-06,-7.796148598e-06,-9.575821280e-06,4.532068189e-06,-4.988267196e-06,-5.781415030e-06,-8.753749856e-06,-1.051650783e-05
1.440000000e+00,1.464622752e-05,-6.769487744e-06,-7.019813992e-06,1.405539767e-06,9.207496931e-06,-1.856012804e-06,3.264687279e-07,-1.960012622e-06,-8.965496808e-06,1.782423974e-06,1.004731178e-06,-5.470397436e-06
1.450000000e+00,6.097556466e-06,-7.080163678e-06,5.035332356e-07,1.121766494e-05,4.748384353e-07,3.417544179e-06,2.894691513e-06,2.848784098e-06,1.513394091e-07,-8.149184989e-07,-3.037585671e-06,-4.586270708e-06
1.460000000e+00,-2.639777660e-07,9.177507385e-06,1.555199705e-05,6.235889201e-06,3.180276920e-06,3.550131964e-06,6.399134218e-06,2.144367270e-05,8.176047202e-06,-2.108961770e-06,2.317414427e-05,1.455496431e-05
1.470000000e+00,8.650282959e-06,-2.178121227e-06,1.762384054e-05,2.150474593e-06,5.171093949e-06,7.581587640e-06,-7.622769250e-06,1.148290854e-05,1.036402405e-05,1.463474847e-05,1.966979183e-05,2.456992093e-06
1.480000000e+00,3.180245591e-06,5.088532593e-06,1.715342369e-05,-6.456490533e-07,4.268958556e-06,3.774569554e-06,-4.423870476e-06,1.617964237e-05,3.368442275e-06,1.797818706e-05,2.535036003e-06,2.154786894e-06
1.490000000e+00,-7.065215350e-06,-3.837571921e-06,1.099202592e-05,1.134027018e-05,7.946452692e-06,8.647864405e-06,-1.332857872e-06,-7.644738073e-06,3.858319199e-06,1.144337214e-05,9.721760476e-06,4.333219646e-06
1.500000000e+00,1.259428292e-05,-8.934804851e-06,4.515280968e-06,-2.672911420e-08,-7.622409121e-06,-3.517338722e-06,4.159784237e-06,-2.364308256e-06,5.582804044e-06,4.811384558e-06,1.607395946e-05,-1.792513456e-06
1.510000000e+00,1.243915316e-05,-5.628319536e-06,2.366304905e-06,1.328836524e-06,1.025491823e-06,-6.568279230e-06,-2.092385642e-05,-1.143902858e-05,-5.228873153e-06,-8.433372992e-06,-1.816597001e-06,-9.388972528e-07
1.520000000e+00,-4.826146036e-06,-1.262148686e-05,-4.043770732e-06,-8.534626800e-06,-6.472987953e-06,-1.342474425e-05,-1.921412150e-05,-9.236820371e-07,1.789924051e-06,-6.463891528e-06,-7.326670770e-06,8.907422506e-07
1.530000000e+00,-3.748284412e-06,5.279550154e-06,5.476337581e-06,-4.794662037e-06,-4.466491924e-06,-6.060778770e-06,-1.332340833e-05,2.777276673e-06,-1.376350904e-05,-7.719449659e-06,-3.498399549e-06,-1.953108848e-06
1.540000000e+00,-3.330103447e-06,-1.633763296e-05,1.815104742e-06,-6.148842136e-07,-1.037296178e-05,-1.042064537e-05,2.898861896e-06,-6.378009952e-06,-4.202852262e-06,7.513243561e-06,-1.696403982e-05,4.160611211e-06
1.550000000e+00,-8.632671094e-06,7.219970060e-06,2.570350990e-06,2.178673110e-06,8.550479369e-07,5.083039573e-06,4.932188243e-06,-1.737496204e-05,2.431101034e-06,-5.081315496e-06,-1.116661344e-05,-1.531383640e-05
1.560000000e+00,-3.914688043e-06,3.130739733e-06,2.031610329e-06,-1.692245482e-06,-3.257401546e-06,-7.420127030e-06,-9.829592773e-06,-1.192245276e-05,-2.502678554e-07,-1.061719328e-06,1.566004983e-05,-4.043016439e-06
1.570000000e+00,-1.220088604e-05,9.574345945e-06,-1.504655435e-07,2.286464726e-06,-7.953713097e-06,7.366722220e-06,2.259453495e-06,9.465466884e-08,-1.426480255e-05,-1.043793088e-05,5.208354277e-06,2.304688814e-06
1.580000000e+00,-8.794439204e-06,3.481469449e-06,-1.183395109e-06,-3.361351280e-06,-7.841628294e-06,5.734402998e-06,2.593032579e-06,-1.052152278e-05,-3.862514531e-07,6.015005906e-06,1.031841122e-05,-8.893178450e-07
1.590000000e+00,-8.159552347e-07,-4.409467244e-06,7.605458617e-06,1.282898905e-05,-3.335332902e-06,-3.937718638e-06,5.384157123e-06,5.135948972e-06,-6.511273629e-07,4.249346599e-06,-5.596644324e-06,-5.487961834e-07
1.600000000e+00,5.914831652e-06,1.488087680e-05,-3.035078401e-06,9.656452464e-06,1.308266655e-06,-6.606636935e-06,-3.218065048e-06,6.745281445e-06,-7.688282550e-06,3.443995153e-07,-5.927672580e-06,1.002074571e-05
1.610000000e+00,-3.914973130e-06,4.305928105e-06,3.355551803e-07,-1.225427087e-05,-5.921280753e-06,-9.840932294e-06,-2.351318826e-06,-3.201645609e-06,2.032786039e-06,-7.058442670e-06,6.360369714e-06,-7.601152453e-06
1.620000000e+00,-2.006688011e-05,-1.207474215e-05,2.023791875e-06,1.008327819e-05,1.513585061e-05,-6.674549003e-06,-2.347370373e-06,7.239971732e-06,-1.547076006e-05,3.303124502e-06,-9.141239898e-06,-5.702261962e-06
1.630000000e+00,-5.414967010e-06,-5.933960474e-06,-7.540483972e-06,-1.061838204e-05,-4.077057805e-06,-1.378936800e-05,-5.308577280e-06,-3.023903505e-06,-1.936218865e-07,-9.021743513e-06,5.042115803e-06,2.301887019e-06
1.640000000e+00,3.859573408e-06,-3.584379809e-06,1.223153072e-06,-5.450004774e-06,-1.141372401e-05,-1.585214458e-05,-8.530405301e-06,9.694958028e-06,-1.349968179e-05,1.868347044e-06,-9.939674379e-06,-7.142485081e-06
1.650000000e+00,-3.492065339e-06,-3.118156779e-06,3.380575132e-06,-1.021808908e-05,-9.152575900e-06,-9.685990775e-06,-3.855396972e-06,-1.505152950e-05,-1.552233899e-06,-3.241162624e-06,-1.278333449e-05,-8.840085430e-06
1.660000000e+00,-5.492439643e-06,3.077401380e-07,-4.219454332e-06,-1.297134129e-06,2.130552923e-06,9.144432261e-06,7.182485738e-06,-1.082236474e-05,-1.161955086e-05,7.998059057e-06,-6.285541084e-06,1.216492392e-06
1.670000000e+00,-1.032499947e-05,5.450836877e-06,-1.120411115e-05,-8.548259540e-06,-3.282687852e-06,-4.320247002e-06,8.555651200e-06,-7.261622184e-06,1.412214286e-05,4.905522974e-06,1.467877557e-05,-9.928239049e-06
1.680000000e+00,2.359141413e-06,7.310139311e-06,-1.886998145e-06,1.071896324e-05,8.315684791e-06,5.204827701e-06,8.015933091e-06,9.488042776e-06,1.272390694e-05,3.738377752e-06,3.427388707e-07,1.499751566e-05
1.690000000e+00,3.652628646e-06,8.749840278e-07,5.402631646e-06,1.112086215e-05,5.449849875e-06,1.624862172e-05,-2.432168288e-06,-6.674212039e-07,2.122163272e-06,1.688748575e-05,-3.157938731e-06,3.810715196e-06
1.700000000e+00,-2.268101819e-06,1.153716015e-05,-1.963588543e-06,-6.373635223e-06,2.423154663e-05,7.454295712e-06,2.894191754e-06,4.586442438e-06,8.950192937e-06,7.955439476e-06,9.827887925e-07,1.580188637e-06
1.710000000e+00,1.452614413e-05,4.153851808e-06,6.142874840e-06,3.637574199e-07,-9.255878109e-06,1.172103797e-06,1.010371572e-05,1.001811321e-05,2.773337317e-06,-2.602573930e-06,4.675098621e-06,2.943051814e-06
1.720000000e+00,1.595373622e-06,-4.788377984e-06,2.660684825e-07,-1.112968273e-05,-6.622859452e-06,2.629208648e-06,-2.720674964e-06,-3.980253067e-06,-4.555212103e-06,5.699117649e-06,4.014264539e-06,5.132243420e-06
1.730000000e+00,6.522756383e-06,-1.466046473e-06,6.548902077e-06,4.903159125e-06,-2.106843406e-07,-4.955627273e-06,-1.320716397e-06,3.494134578e-06,-7.747884318e-07,5.594790287e-06,1.307766509e-05,4.743334678e-06
1.740000000e+00,7.612974702e-07,8.696816434e-07,4.098058207e-06,-8.084079168e-06,2.331994326e-06,1.506472818e-06,-2.193241182e-06,-2.949493946e-06,5.743467857e-06,5.430398789e-06,1.187434274e-06,-1.049392518e-05
1.750000000e+00,-8.941140480e-06,3.332877536e-06,-4.750449540e-06,-1.324895972e-05,-9.864104147e-06,4.033502026e-06,5.314759777e-07,-1.389640122e-05,-8.670911843e-06,-1.435497700e-05,-3.708396712e-06,1.060599356e-06
1.760000000e+00,-6.151846501e-06,-4.623441238e-06,9.994225311e-07,9.000075011e-06,4.244051862e-06,4.659795095e-06,1.080718948e-05,2.128225970e-06,-6.310096392e-06,-9.899708543e-06,2.848918912e-06,7.639466217e-06
1.770000000e+00,5.993170272e-06,9.557130405e-06,5.262860354e-06,1.727802029e-06,1.251060247e-05,7.675402206e-06,1.394700541e-05,2.640570564e-07,-5.127514563e-06,9.475355541e-07,4.946685605e-06,9.212842066e-07
1.780000000e+00,-1.133059213e-06,-3.498127547e-06,1.342622998e-05,2.740345457e-06,-6.650367889e-07,3.419722402e-06,3.533514721e-06,3.426124370e-06,-3.466444470e-06,1.906003339e-06,7.934925127e-06,-4.467791557e-08
1.790000000e+00,5.507537690e-06,-6.387595493e-06,6.802339265e-06,3.290077795e-06,7.442618853e-07,6.802099064e-06,1.745950600e-05,1.394995998e-05,1.121841966e-05,6.814666164e-06,1.384118401e-05,6.953741205e-06
1.800000000e+00,1.151611361e-05,2.604797562e-05,1.523890537e-05,5.721357861e-06,-2.195509112e-06,-1.340403432e-06,9.097865392e-06,1.995361962e-05,7.151114938e-06,1.009697166e-05,4.184552658e-06,1.141164494e-05
1.810000000e+00,-6.076471770e-06,1.883854326e-06,-1.651713488e-06,1.202306969e-07,-3.446468454e-06,5.248059610e-06,-4.490513382e-06,7.622518911e-06,4.955523160e-06,1.983337501e-05,5.981840326e-06,-4.956755141e-07
1.820000000e+00,5.483808416e-06,1.359475884e-05,5.712200624e-06,-4.470034505e-06,1.035749804e-05,7.451592831e-07,1.812272918e-05,-2.289427429e-06,1.297927179e-05,2.238124389e-06,-8.522265850e-06,5.455371110e-06
1.830000000e+00,3.459651421e-07,2.573990020e-06,3.750578747e-07,-3.433819183e-06,5.534314518e-06,1.785002286e-06,-7.090363781e-07,2.830355453e-07,1.183232427e-05,1.774156530e-06,-1.161164911e-05,8.421984767e-06
1.840000000e+00,1.784355425e-06,9.824979663e-06,1.013064713e-07,-9.199836054e-06,-8.071350657e-06,-9.073152856e-07,-6.588051746e-06,3.935684611e-06,-9.509392999e-06,-6.584695180e-06,-9.267672247e-07,-3.228712884e-06
1.850000000e+00,6.801365031e-06,-4.842351252e-06,-9.573504362e-06,2.063752901e-06,-7.156293483e-07,1.365806195e-05,6.189124883e-06,-1.240998052e-05,1.378481530e-06,-2.206949746e-06,-2.459810834e-06,-8.560778295e-06
1.860000000e+00,-1.923098497e-05,7.622602149e-06,2.759504693e-06,-1.280437760e-05,-1.080651835e-06,-1.233150104e-07,4.209765581e-06,-2.912396571e-06,-2.209518208e-06,-8.767488605e-06,-1.894968277e-06,-1.217026562e-05
1.870000000e+00,-3.491839222e-06,-2.148167482e-06,-1.160779840e-05,-3.015069809e-06,1.233139282e-05,-9.278204797e-06,-1.649696823e-05,-2.105922381e-06,-5.828225644e-06,-4.325302268e-06,-5.736754967e-06,-2.794109792e-06
1.880000000e+00,-1.380533125e-06,3.521385338e-06,-5.944161848e-06,-1.385249135e-06,-1.069535993e-05,-1.528879673e-05,-1.158307562e-05,-1.460585657e-05,-4.916469339e-06,1.191393342e-05,-1.280539318e-05,-1.256088439e-05
1.890000000e+00,1.035568291e-05,9.683921961e-06,-1.273009087e-05,1.312558333e-05,8.045493463e-06,-5.200905015e-06,5.423293469e-06,-7.104586260e-06,6.126676398e-06,-1.176893837e-05,-3.378849710e-06,4.108903107e-06
1.900000000e+00,7.713718092e-06,-4.358331762e-08,-3.247295057e-06,6.323323589e-07,5.651478161e-06,-5.012124501e-06,3.965692047e-08,-8.026661967e-06,-1.009240085e-05,9.192143505e-06,-8.852500038e-06,-9.811695939e-06
1.910000000e+00,8.346426953e-06,-1.136401220e-05,2.746952724e-07,-8.296946754e-06,5.093689787e-07,9.481711873e-06,4.967970247e-06,5.558997662e-06,-9.157382282e-06,7.618067248e-06,1.329046463e-05,5.066419058e-06
1.920000000e+00,3.575054068e-06,-3.127420246e-06,3.479314804e-07,-4.661986506e-06,1.809929556e-05,2.110184118e-06,4.629601840e-06,-2.660707180e-06,2.616000990e-06,-1.139956325e-05,1.425629566e-07,1.111632632e-05
1.930000000e+00,-2.795641110e-06,-8.766859773e-06,-2.160769949e-05,-7.145126877e-06,5.604883000e-06,-1.328540412e-05,-6.647586124e-06,-1.049309528e-05,-1.135688751e-05,7.862514004e-06,2.331773420e-06,-1.496426138e-05
1.940000000e+00,-7.354353261e-06,-3.880926181e-06,-5.573061170e-06,2.865443437e-06,-2.364183671e-06,5.772771559e-06,4.927001389e-06,-1.633034961e-05,-5.284461480e-06,4.018915463e-06,-6.599358993e-06,6.922472240e-06
1.950000000e+00,-6.088598953e-06,-1.078056985e-05,3.061054558e-06,-8.459563994e-06,-5.544911962e-06,-3.915844282e-06,-2.698934149e-07,2.003922491e-06,-1.498626290e-05,3.735115967e-06,-9.338979005e-06,-1.230124118e-05
1.960000000e+00,-1.443648088e-05,-4.713285365e-06,-1.162606788e-05,-1.589286291e-06,-9.667228593e-07,-5.627286272e-06,-8.936252336e-06,-1.605666736e-05,8.262696989e-06,-1.009910888e-05,-4.190914979e-06,-5.359551421e-07
1.970000000e+00,-2.409180750e-06,-2.263680397e-05,1.523330209e-06,5.047055159e-06,-4.230970216e-06,-1.904245499e-06,-2.062652268e-06,-7.517157553e-06,-3.626238019e-06,-1.602480582e-05,-9.143456076e-06,-1.899305501e-06
1.980000000e+00,-1.318593488e-05,-8.083997549e-06,-3.987874424e-06,-9.973790901e-06,-7.734081568e-06,-1.519491272e-05,-1.063504237e-05,-1.254104186e-06,-2.951451891e-06,-1.352026422e-05,-9.988059979e-06,6.910636648e-06
1.990000000e+00,-4.164776958e-06,3.164470951e-06,5.281301214e-06,-1.120943461e-05,1.693671182e-06,-1.570701711e-06,-1.454623582e-05,1.289447864e-05,-7.278275441e-06,-9.319402086e-06,-5.059834424e-06,4.862023097e-06
2.000000000e+00,-3.704594805e-06,-7.251407352e-06,-2.547967848e-07,-8.632165931e-07,-3.443716651e-06,-1.310951517e-06,4.351608679e-06,-9.404464029e-06,1.964867310e-06,1.114684831e-06,-7.241542062e-06,9.433336854e-06
2.010000000e+00,-4.838779709e-06,1.063625914e-05,6.230286054e-07,1.236060211e-05,-2.222136479e-06,9.806079433e-06,1.071497324e-05,1.085093935e-05,-2.549619136e-08,1.023363760e-05,-9.779642652e-06,9.476550412e-07
2.020000000e+00,6.455702287e-06,6.406778153e-06,2.046697407e-05,7.170623557e-06,1.003929536e-05,3.073416321e-06,-1.999203684e-06,9.035619698e-06,8.528299699e-06,8.799630879e-06,2.716745617e-06,-2.207661874e-06
2.030000000e+00,1.845304579e-05,5.255270816e-06,-5.526300862e-07,1.425821247e-05,6.086613450e-06,5.678377186e-06,2.007350311e-05,2.204418305e-06,7.254784812e-06,1.175391980e-05,-1.704505322e-06,1.394064847e-05
2.040000000e+00,8.894019492e-06,2.379599561e-06,-5.756455209e-06,1.491721096e-05,7.267817760e-06,6.236770103e-06,8.865907102e-06,-7.697928609e-06,1.137592942e-05,-1.552050313e-06,-2.849830354e-06,5.976468120e-06
2.050000000e+00,9.777889486e-06,-2.180302659e-06,2.443125209e-06,2.888834474e-06,1.007888357e-05,-5.609656422e-06,-2.496822584e-06,7.035173751e-06,1.492081506e-05,7.396477041e-06,1.343394193e-05,8.775382833e-06
2.060000000e+00,6.619395914e-06,-5.881644659e-06,6.672480451e-07,5.239444243e-06,-5.075232190e-06,7.642279916e-06,1.198639307e-05,7.497134137e-06,5.499156552e-06,1.552394016e-06,-9.461287695e-06,5.108328550e-06
2.070000000e+00,-5.625880741e-06,-2.279528396e-07,-5.009974920e-06,-2.791616760e-06,-1.106890455e-05,-2.023953218e-06,-7.781344674e-06,1.639410361e-05,3.549505894e-06,1.024357443e-05,2.214620112e-06,1.942706206e-05
2.080000000e+00,-5.965715845e-06,-1.188408751e-05,-7.799732584e-06,-1.916128982e-06,-8.336850304e-06,-5.392094210e-06,7.755245053e-08,3.614026424e-06,-8.929713375e-06,1.368319444e-05,8.041956349e-06,-5.422909840e-06
2.090000000e+00,9.502523051e-07,-4.699030387e-06,-8.835219631e-06,5.876398270e-07,-9.482269687e-06,-3.151104119e-07,-1.215584237e-05,-4.057940657e-06,-5.023445692e-06,-1.096285822e-05,-9.540213888e-06,-7.897665916e-06
2.100000000e+00,8.779662380e-06,-8.796823217e-06,8.927181962e-07,-8.635290269e-06,3.348395981e-06,6.289685547e-06,-9.764468219e-06,2.001341436e-06,-1.858884917e-05,1.147865832e-05,-4.802346195e-07,-2.186556229e-06
